"folioviv","","conex_inte","ing_cor","energia","comunica","menores"
"360129308","","2","14439.27","787.5","290.32","0"
"360129309","","1","127175.45","1650","1990.45","0"
"360129310","","2","43389.5","5032.25","1161.28","2"
"360129323","","2","26611.83","885","290.32","3"
"360129324","","2","41561.87","645","580.64","1"
"360129501","","2","42645.06","2244.19","580.64","0"
"360129504","","1","87885.18","4200","1451.61","0"
"360129505","","2","27352.24","592.74","290.32","0"
"360129816","","2","58343.41","6750","2940","0"
"360129817","","2","44846.54","6825","1050","0"
"360129818","","2","16154.06","450","300","0"
"360129819","","2","39196.72","802.5","900","0"
"360129820","","2","88057.35","4500","3000","0"
"360129911","","2","58373.96","975","580.64","0"
"360129912","","2","32680.21","2700","2400","0"
"360129913","","2","26437.95","373.5","290.32","0"
"360129914","","2","31347.83","1050","1935.48","1"
"360129915","","2","27716.78","3480.48","435.48","2"
"360137007","","2","44075.37","1887.09","7548.38","1"
"360137009","","2","41333.05","2090.32","435.48","3"
"360137423","","1","46893.4","450","1785.48","2"
"360137424","","2","58573.82","600","290.32","1"
"360137425","","2","47708.33","3048.38","580.64","0"
"360137717","","2","70100.2","3270","4500","1"
"360137718","","2","39972.36","3000","1800","0"
"360142013","","2","37887.66","2029.35","301.93","2"
"360142406","","2","28959.63","3312.09","150","2"
"360142410","","2","49566.26","116.12","870.96","0"
"360142423","","2","44780.67","1959.67","1564.83","2"
"360142425","","2","36176.5","638.7","290.32","3"
"360142616","","2","50872.11","675","600","0"
"360142617","","2","30790.17","675","600","0"
"360142804","","2","36009.82","637.5","600","0"
"360142805","","2","66462.25","495","600","1"
"360149205","","2","33265.17","2477.41","580.64","2"
"360149206","","2","37630.27","345","145.16","2"
"360149207","","2","52709.77","3382.25","1780.64","0"
"360149208","","2","79745.66","2931","830.32","0"
"360149209","","2","54466.74","2473.4","1960.64","1"
"360149317","","2","16098.28","1858.06","300","0"
"360149510","","2","37150.99","600","870.96","1"
"360149512","","2","117640.39","525","1161.29","0"
"360149514","","2","95686.8","3639.19","580.64","0"
"360149701","","2","33786.23","468","300","0"
"360149702","","2","62429.07","822","300","1"
"360149703","","2","6436.28","84","300","0"
"360155201","","2","17223.66","1125","290.32","3"
"360155202","","2","64038.72","1035.48","290.32","1"
"360155203","","2","21847.96","1500","290.32","0"
"360155204","","2","111061.99","5177.41","2656.45","2"
"360155224","","2","18904.64","2467.74","290.32","1"
"360155227","","2","37564.22","3899.08","2080.64","1"
"360155228","","2","21226.08","2555.66","174.19","1"
"360155229","","2","12882.44","990","290.32","0"
"360155314","","2","53555.02","1564.5","580.64","2"
"360155508","","2","21428.44","291","348.38","2"
"360155509","","2","22770.57","375","580.64","2"
"360155510","","2","30314.06","540","1161.29","3"
"360155918","","2","49917.43","3382.25","435.48","1"
"360155919","","2","29379.04","1993.54","1741.93","0"
"360155920","","2","54729.25","3130.64","870.96","1"
"360155921","","2","43653.77","400.5","2322.58","1"
"360155922","","2","36015.13","525","580.64","0"
"360155923","","2","52826.59","1800","580.64","1"
"360164018","","2","31570.02","1050","1016.12","0"
"360164019","","2","38975.13","343.5","580.64","0"
"360164020","","2","95614.26","600","870.96","0"
"360164022","","2","50355.3","1200","2119.35","3"
"360164413","","2","90306.85","1800","1161.29","0"
"360164414","","1","25584.66","583.5","290.32","0"
"360164415","","2","23446.69","900","580.64","0"
"360164416","","2","46483.93","2605.5","580.64","0"
"360164417","","2","66849.92","1519.5","870.96","1"
"360164423","","2","24749.35","1042.5","290.32","0"
"360164427","","2","98391.7","2290.5","1050","1"
"360164810","","1","35594.5","834","3597","1"
"360164812","","2","83016.35","1170","900","2"
"360164901","","1","229953.14","375","580.64","0"
"360164902","","2","48622.7","2618.7","870.96","1"
"360164903","","2","103600.97","1950","1161.29","1"
"360164904","","2","29739.39","345","580.64","0"
"360164905","","1","210897.06","5854.83","1161.29","4"
"360164906","","2","75182.47","1005","870.96","0"
"360171211","","1","187336.59","6241.93","2322.58","1"
"360171212","","2","45973.98","2641.93","580.64","1"
"360171214","","2","44292.63","1110","870.96","0"
"360171215","","2","95179.27","3522.57","1451.61","0"
"360171222","","2","69124.02","3567.09","870.96","2"
"360171223","","2","10530.2","355.5","435.48","0"
"360171224","","2","60294.04","2250","9000","2"
"360171226","","2","52396.3","420","290.32","0"
"360171517","","2","109764","1200","1930.64","0"
"360171519","","2","104306.64","525","1741.93","0"
"360171520","","2","56822.71","600","1451.61","1"
"360171602","","2","100134.42","3060","2400","1"
"360171603","","2","23704.91","2250","2100","1"
"360171604","","2","32999.98","1200","300","2"
"360171605","","2","33467.19","2340","300","1"
"360171707","","2","34348.93","1200","600","0"
"360171708","","2","37997.41","3300","150","0"
"360171709","","2","24722.94","1800","300","1"
"360171710","","2","28890.5","750","600","0"
"360185419","","1","93021.54","1500","1500","0"
"360185906","","1","615673.2","28500","9000","2"
"360185908","","1","440217.39","6800","1500","2"
"360195003","","2","62423.25","2700","580.64","1"
"360195005","","2","50372.37","3725.8","435.48","1"
"360195216","","1","141752.89","1252.5","3477","1"
"360195217","","2","47146.45","1200","1161.29","1"
"360195218","","2","54118.96","600","1161.29","1"
"360195219","","2","39829.27","682.5","290.32","0"
"360195220","","2","32227.45","442.5","145.16","1"
"360195222","","2","37073.03","1200","580.64","2"
"360195223","","2","42662.97","1449.62","580.64","0"
"360195224","","2","37669.28","1461.14","870.96","1"
"360195225","","2","27709.04","322.5","290.32","2"
"360195606","","2","60660.48","5100","600","0"
"360195607","","1","30711.23","1500","2520","0"
"360195711","","2","37151.97","1089","600","0"
"360195712","","1","101999.96","1020","2187","3"
"360195713","","2","14217.31","300","150","0"
"360195714","","1","6577.86","499.5","1440","0"
"360195715","","2","29213.1","570","900","1"
"360196321","","1","197559.75","3435.48","4693.54","0"
"360196820","","1","122796.21","1410.5","7557","1"
"360196911","","1","1020491.72","2047.5","1047","0"
"360196913","","1","342549.07","1050","3720","0"
"360204804","","2","49008.24","310","900","1"
"400016501","","2","23681.61","600","290.32","0"
"400016502","","2","80303.36","427.5","1640.32","0"
"400016504","","2","26356.32","720","666","0"
"400016506","","1","108516.28","1616.12","2190","1"
"400017301","","1","87105.73","1720.11","5745.38","0"
"400017302","","1","33091.09","2586.13","1336.16","0"
"400017306","","1","69515.46","825","2383.45","0"
"400021401","","2","10504.15","144","145.16","0"
"400021403","","2","52571.86","3259.82","2575.64","1"
"400021406","","1","44472.73","313.5","2130.96","0"
"400024001","","2","59393.74","427.64","1872.58","0"
"400024002","","1","46150.04","1553.12","580.64","0"
"400024003","","2","14311.43","745.63","348.38","0"
"400024004","","1","117939.68","853.5","2875.64","0"
"400024005","","1","10628.26","535.5","1656.48","0"
"400031901","","1","130468.2","2695.64","1350","0"
"400031902","","1","39580.91","1350","2160","0"
"400031903","","1","59680.42","1290","2530.64","0"
"400031904","","1","59046.08","1644","15104.99","1"
"400031905","","1","88861.25","2550","3720","0"
"400031906","","1","32088.5","1077.41","1950","0"
"400041602","","1","14454.77","300","1620","0"
"400041604","","2","62820.05","1953","900","0"
"400041605","","2","36635.32","225","300","1"
"400041606","","1","26052.04","2169","3480","0"
"400043701","","1","156344.51","993","4284","1"
"400043702","","1","43191.4","2542.5","2910","0"
"400043703","","1","35586.16","2112","1725","1"
"400043704","","1","30888.73","525","1650","0"
"400043705","","1","63695.77","2517","1680","2"
"400043706","","1","14269.65","1860","2112","0"
"400045801","","2","62227.85","525","1800","0"
"400045802","","1","41563.26","1785","1200","0"
"400045803","","1","81919.64","2955","4950","0"
"400045804","","1","277093.88","1680","10194","0"
"400045805","","1","137441.54","532.5","5277","1"
"400052401","","1","91309.56","1770.96","2990.32","3"
"400052402","","1","92782.93","964.5","2400","0"
"400052403","","1","183660.56","4656.77","2100","0"
"400052404","","1","186449.53","3000","2850","3"
"400052405","","1","209371.46","3241.93","4770","0"
"400065401","","1","159281.34","3701.61","1930.64","0"
"400065404","","1","82718.24","3300","1190.32","1"
"400065405","","1","44446.49","600","1571.41","0"
"400067001","","1","30071.83","450","580.64","0"
"400067002","","2","26349.92","324","580.64","0"
"400067004","","1","51508.56","600","4740","0"
"400067006","","1","117407.29","3888.86","8865.48","0"
"400075201","","1","41697.94","1800","1729.64","0"
"400075203","","1","81242.35","3618.38","1650","0"
"400075204","","2","29282.8","360","290.32","0"
"400081501","","2","24702.63","336","145.16","0"
"400081502","","2","18754.06","1290","58.06","0"
"400081503","","1","36177.26","375","1575.48","0"
"400081504","","2","13898.09","556.5","1161.29","1"
"400081505","","2","57652.52","450","1306.45","1"
"400081506","","1","148576.61","1020","3300","0"
"400090301","","2","27741.56","312","174.19","2"
"400090304","","1","85338.89","914.51","2966.12","3"
"400090306","","2","37067.03","2344.79","580.64","2"
"400092902","","1","52535.85","2700","3832.25","1"
"400092903","","1","53318.34","1125","5100","0"
"400092904","","2","32523.82","1274.22","580.64","0"
"400092905","","1","28360.52","1811.61","2700","0"
"400092906","","1","71814.56","1598.22","2591.61","3"
"400114801","","1","39896.29","468","1017","0"
"400114802","","2","25303.27","2184","600","2"
"400114805","","2","19770.49","1680","600","2"
"400114806","","2","24436.28","390","600","0"
"400117401","","1","82723.47","2130","2610","1"
"400117402","","1","47539.99","900","1500","2"
"400117403","","2","59226.53","820.64","1248.38","3"
"400117406","","2","29442.82","1350","870.96","0"
"400122603","","2","63028.77","300","1650","2"
"400122605","","1","27910.51","1425","2160","0"
"400122606","","2","36465.42","375","600","0"
"400124703","","1","134262.29","5550","2700","0"
"400124704","","2","63284.12","262.5","660","0"
"400124705","","1","28547.02","1620","1959","0"
"400140001","","2","27346.94","248.56","435.48","0"
"400140002","","1","105431.26","686.12","1457.32","0"
"400140005","","1","19726.6","2384.51","1605","0"
"400140006","","1","64443.05","3294.18","3000","0"
"400142601","","1","121770.16","8025","5160","1"
"400142602","","1","140650.72","4500","3360","0"
"400142604","","1","73197.15","1107","2520","0"
"400142605","","2","34203.56","2400","300","1"
"400142606","","1","36561.61","1041","297","3"
"400144701","","2","37471.65","285","300","0"
"400144702","","1","52642.35","540","2400","0"
"400144705","","1","90212.41","2808","2400","2"
"400144706","","1","96793.77","2377.5","25467","0"
"400149202","","1","64157.92","1853.22","1710","1"
"400149204","","1","410788.49","1800","3091.93","0"
"400150201","","2","29476.25","618.38","580.64","0"
"400150202","","2","40690.67","412.5","580.64","0"
"400150203","","2","35870.8","1582.25","290.32","0"
"400150204","","1","56755.88","839.51","2136.96","1"
"400150206","","1","60072.8","1500","1620.96","0"
"400152501","","1","44431.96","2003.22","1840.64","0"
"400152502","","1","54409.33","2595.48","4159.93","1"
"400152503","","1","31965.12","624","1602.48","0"
"400152504","","1","29494.54","2068.54","2895.48","1"
"400152505","","2","46118.42","2486.02","2830.64","0"
"400154301","","1","30736.31","690.48","2601.29","0"
"400154303","","1","100861.83","3466.5","3482.8","0"
"400154304","","2","32124.81","1964.51","1270.64","0"
"400184901","","1","29611.28","750","1260","0"
"400184902","","2","51298.36","2997.58","1050","0"
"400184904","","2","81250.42","2717.99","290.32","0"
"400190501","","1","102174.23","1105.64","3683.22","2"
"400190502","","2","33079.52","150","1161.29","1"
"400190504","","2","31486.73","1524.19","870.96","2"
"400190505","","2","63345.49","882","3025.64","0"
"400190506","","1","42395.65","1558.74","5722.35","0"
"400200802","","2","51351.66","789","1548","0"
"400200803","","1","40342.75","468","1242","0"
"400200804","","1","80991.52","1650","720","2"
"400200805","","1","70216.67","5235","10377","2"
"400200806","","1","63771.71","2694","2520","0"
"400202401","","1","38307.14","1387.73","1350.96","1"
"400202402","","2","29378.37","2443.54","1219.34","0"
"400202403","","1","85061.33","1350","4325.32","0"
"400202405","","1","89300.97","2029.64","5130","2"
"400202406","","1","25863.08","870","1668.38","0"
"400205303","","1","71818.76","3585.67","2037.96","0"
"400214901","","1","29508.57","6251.61","2941.93","1"
"400214902","","2","13305.08","1611.29","580.64","0"
"400214903","","1","126313.97","2143.54","7920","1"
"400214904","","2","71759.43","2400","3483.87","3"
"400214905","","1","36275.88","1848.38","1747.64","0"
"400214906","","2","23056.95","3223.54","1330.64","0"
"400222001","","1","81689.84","735","2661.28","0"
"400222004","","1","106609.09","3123.87","2361.29","0"
"400222005","","1","74691.34","2531.56","1161.29","1"
"400222006","","1","75635.02","3750","7500","2"
"400225001","","1","203515.85","1350","15720","0"
"400225004","","1","96335.72","5462.89","2496.77","1"
"400225005","","1","223339.3","5772.58","8400","0"
"400225006","","1","223197.45","6300","12450","0"
"400236602","","2","62218.01","1891.5","300","0"
"400236603","","1","114722.9","1333.5","13500","0"
"400245701","","1","42549.73","2094","4752","1"
"400245702","","1","15000","2604","2880","1"
"400245703","","1","17856.07","600","150","2"
"400245704","","2","57901.83","1587","300","0"
"400245705","","1","100668.59","3045","3840","2"
"400245706","","1","78584.11","900","1650","0"
"400247201","","2","18023.71","309","290.32","0"
"400247202","","1","38450.09","1350","1911.29","2"
"400247203","","1","69418.09","1314","1644","1"
"400247204","","1","78710.66","3600","1857","2"
"400247206","","1","99978.9","3728.22","4467","0"
"400255802","","1","44452.48","390","2100","0"
"400255803","","1","39718","2190","3000","0"
"400255805","","2","59653.55","1210.5","1842","1"
"400255806","","2","32949.48","1924.5","450","2"
"400256401","","1","36954.24","825","1840.64","0"
"400256403","","2","18408.65","1343.66","830.32","0"
"400256405","","1","48353.02","862.54","2136.29","0"
"400256406","","2","16146.32","840","1180.64","0"
"400257001","","2","51694.83","300","1790.32","0"
"400257003","","2","10010.28","2335.64","580.64","0"
"400257004","","1","54429.72","1423.49","1476.77","3"
"400257005","","2","67836.84","202.54","1180.64","2"
"400257006","","1","53448.94","2091.29","1450.64","0"
"400258601","","2","12811.36","681","780","0"
